matchId,date,league,label,predictionId,featureSource,snapshotBacked,predictedOutcome,leakageRisk,trainingWeight,trainingGroup,snapshotMaturity,home_avg_scored,away_avg_scored,home_avg_conceded,away_avg_conceded,home_home_split_scored,home_home_split_conceded,away_away_split_scored,away_away_split_conceded,ppg_diff,rest_diff,club_elo_diff,home_injuries,away_injuries,availability_coverage,availability_risk,availability_diff,weather_risk,lineups_confirmed,h2h_sample_size,h2h_reliability,h2h_balance,match_importance,home_btts_rate,away_btts_rate,home_over25_home,away_over25_away,home_yellow_rate,away_yellow_rate,home_cards_rate,away_cards_rate,home_avg_corners,away_avg_corners,set_piece_diff,lineups_avg_rating_diff,home_lineup_continuity,away_lineup_continuity,keeper_rating_diff,away_travel_penalty,prob_home_base,prob_draw_base,prob_away_base,prob_home_heuristic,prob_draw_heuristic,prob_away_heuristic,confidence,exact_score_confidence,model_agreement,top_confidence_pick,top_exact_score_pick,risk_low,risk_medium,risk_high,phase_league,phase_cup,phase_knockout,odds_available,source_timestamp_coverage,db_has_match_stats,db_has_team_match_stats,db_historical_odds_samples,db_historical_home_implied,db_historical_draw_implied,db_historical_away_implied,db_home_xg,db_away_xg,db_home_shots,db_away_shots,db_home_corners,db_away_corners,db_weather_available,db_weather_temperature,db_weather_wind_speed,db_weather_precipitation,db_h2h_edge_played,db_h2h_edge_balance,db_style_profile_available,db_alias_matched,db_feature_source_count
ss-sky-575732,2026-08-13,"Europe - Europa League",D,pred_41ef79e05fc5774ca0,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.35,1.5,1,1.25,1.35,1.35,2,1,-1.75,3,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.5,0.75,0.45,1,0,0,0,0,0,0,-0.01,-0.34,0.61,0.68,-0.31,0,0.2365,0.2883,0.4752,0.1587,0.3904,0.4509,0.507,0.1078,0.728,0,0,1,0,0,0,0,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-575736,2026-08-13,"Europe - Conference League",D,pred_7144103d213a5329e8,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1,2.67,1.67,0.33,1.35,2,5,1,-2,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.33,0.33,0.45,1,0,0,0,0,0,0,-1.17,-1.09,0.61,0.83,-1.06,0,0.0287,0.0807,0.8906,0.0876,0.2773,0.6351,0.479,0.104,0.319,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-576072,2026-08-13,"Europe - Europa League",A,pred_76e3e320c7d7d47e89,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.2,2,0.4,1,1.5,1,5,1.35,-0.2,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.2,0.5,0.5,1,0,0,0,0,0,0,-0.28,-0.11,0.69,0.71,-0.11,0,0.27,0.264,0.466,0.1595,0.3358,0.5047,0.511,0.0969,0.705,0,0,1,0,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-576074,2026-08-13,"Europe - Europa League",H,pred_ded897650bbc285b06,snapshot_feature_vector,1,D,,1,snapshot_backed,mature,1,1.33,0.5,0.67,0.5,1,1,1.35,0.25,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.5,0.33,0.45,0.45,0,0,0,0,0,0,-0.14,0.13,0.73,0.7,0.13,0,0.3553,0.3233,0.3214,0.2343,0.4691,0.2966,0.571,0.1363,0.611,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-576076,2026-08-13,"Europe - Europa League",H,pred_51dae5ab0f45f0032f,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.9,1.67,1.9,1,2.8,1.4,3,2,-0.2,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.9,0.33,1,1,0,0,0,0,0,0,-0.17,-0.05,0.69,0.7,-0.05,0,0.6452,0.1688,0.1861,0.2209,0.4072,0.372,0.32,0.0667,0,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577232,2026-08-13,"Europe - Conference League",D,pred_bf0380a9c231c78797,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.33,2.11,2,1.67,1,1.35,1.2,2.4,0.78,3,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.5,0.67,0.45,0.8,0,0,0,0,0,0,-0.36,0.22,0.7,0.66,0.22,0,0.3484,0.2202,0.4315,0.3879,0.4584,0.1537,0.377,0.0745,0.259,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577233,2026-08-13,"Europe - Conference League",D,pred_37c3786502313b9792,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.5,2.25,1,2,3,1.2,1.4,-1.05,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.5,0.5,0.5,0.6,0,0,0,0,0,0,-0.04,-0.4,0.61,0.69,-0.37,0,0.4302,0.2125,0.3573,0.2218,0.4751,0.3031,0.365,0.0711,0.3,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577234,2026-08-13,"Europe - Conference League",H,pred_bdfc0c40f3b20a70c2,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.67,1,0.33,1.33,6,1.35,2,2,0.67,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.5,0.33,1,1,0,0,0,0,0,0,1.17,0.31,0.7,0.64,0.31,0,0.8584,0.0959,0.0457,0.5144,0.3268,0.1587,0.41,0.0838,0.083,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577235,2026-08-13,"Europe - Conference League",H,pred_53a2a63d7aeed374e9,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.33,3,2,3.33,2,1.35,1.35,3,1,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.33,0.67,0.45,1,0,0,0,0,0,0,-0.06,0.49,0.71,0.61,0.46,0,0.5655,0.1778,0.2567,0.3501,0.4632,0.1867,0.323,0.0591,0.239,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577236,2026-08-13,"Europe - Conference League",D,pred_81a95990c723cab882,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.67,1,1,1.35,2,1,1,1.35,-2,0,-1387,0,0,1,0,0,0,0,1,0.24,-1,1,0.33,0.5,1,0.45,0,0,0,0,0,0,-0.09,-0.69,0.61,0.75,-0.66,0,0.2968,0.3801,0.3231,0.0172,0.1507,0.8321,0.457,0.1517,0,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577237,2026-08-13,"Europe - Conference League",H,pred_e7675d2c53f62f74e6,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,2,3,0.33,0.33,2,1.35,3,1.35,0,0,0,0,0,1,0,0,0,0,1,0.24,0,1,0.33,0.33,0.45,1,0,0,0,0,0,0,-0.4,0,0.74,0.74,0,0,0.3634,0.2077,0.4289,0.2646,0.4093,0.3261,0.415,0.069,0.462,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577238,2026-08-13,"Europe - Conference League",D,pred_3d23bbf7a076a1bdbc,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,2.33,2.1,2.33,0.8,5,2,2.33,0.67,-1.3,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,1,0.7,1,0.67,0,0,0,0,0,0,-0.39,-0.64,0.61,0.74,-0.61,0,0.1375,0.1427,0.7198,0.2863,0.3323,0.3815,0.343,0.065,0.098,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577239,2026-08-13,"Europe - Conference League",H,pred_e37d18336a3657b64d,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.67,2.33,0.67,1,3,1.35,3,3,-0.33,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.33,0.33,1,1,0,0,0,0,0,0,-0.29,-0.18,0.7,0.74,-0.18,0,0.4348,0.1954,0.3697,0.2567,0.4165,0.3268,0.336,0.0627,0.41,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577240,2026-08-13,"Europe - Conference League",D,pred_d41dec5f0ddccc3e12,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.33,1.5,1.35,1,1.35,1.35,3,1,0.17,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.5,0.5,0.45,1,0,0,0,0,0,0,-0.41,0.11,0.67,0.65,0.11,0,0.1855,0.3026,0.5119,0.3071,0.4311,0.2618,0.534,0.145,0.333,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577241,2026-08-13,"Europe - Conference League",H,pred_040069ab924307bb80,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,1.33,2.67,0.67,1,3,1.35,3,2,-1.67,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.33,0.67,1,1,0,0,0,0,0,0,-0.7,-0.95,0.64,0.83,-0.95,0,0.2226,0.1857,0.5917,0.1137,0.319,0.5672,0.409,0.0681,0.644,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577242,2026-08-13,"Europe - Conference League",A,pred_3ecbd4c1abec043ef2,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.67,2,1.33,1,4,1,2,3,-0.67,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.67,0.33,1,1,0,0,0,0,0,0,-0.31,-0.46,0.64,0.73,-0.46,0,0.5524,0.1984,0.2492,0.2194,0.4071,0.3735,0.339,0.0723,0.112,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577243,2026-08-13,"Europe - Conference League",H,pred_e8f8971affed5e2627,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.33,1.67,1,1.33,4,1.35,1,1,0,0,0,0,0,1,0,0,0,0,1,0.24,0,1,0.67,1,1,0.45,0,0,0,0,0,0,0.51,0.12,0.7,0.68,0.12,0,0.4853,0.2326,0.282,0.4456,0.3807,0.1737,0.515,0.0895,0.605,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577244,2026-08-13,"Europe - Conference League",A,pred_086edbee39a7d27b47,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.67,2.67,1.67,1.35,1,1,1,1.35,-2.33,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.67,0.5,0.45,0.45,0,0,0,0,0,0,-0.99,-0.98,0.61,0.81,-0.95,0,0.0882,0.1909,0.7209,0.0963,0.3591,0.5446,0.441,0.1311,0.53,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577245,2026-08-13,"Europe - Conference League",D,pred_c7874534881a4d048b,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.33,1.67,0.67,0.67,4,1.35,1,1,-0.33,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,0.33,0.67,1,0.45,0,0,0,0,0,0,0.41,-0.17,0.73,0.76,-0.17,0,0.4501,0.237,0.3129,0.3558,0.394,0.2502,0.509,0.0878,0.581,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577246,2026-08-13,"Europe - Conference League",A,pred_761b19610c4020e16a,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2.33,1.25,0.67,1.25,3,1,1,1.35,1.5,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.67,0.5,1,0.45,0,0,0,0,0,0,0.86,0.7,0.8,0.66,0.7,0,0.8202,0.1237,0.0561,0.4634,0.3775,0.1591,0.436,0.1001,0.049,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577250,2026-08-13,"Europe - Conference League",A,pred_94d386c02ff9712717,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.67,2.33,1.33,0.33,1,1,4,1.35,-1.66,0,0,0,0,1,0,0,0,0,1,0.24,0,1,0.67,0.33,0.45,1,0,0,0,0,0,0,-1.12,-0.66,0.61,0.74,-0.63,0,0.124,0.2147,0.6613,0.1056,0.3149,0.5795,0.554,0.1147,0.733,0,0,1,0,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577256,2026-08-13,"Europe - Conference League",H,pred_bf288c7986e0717600,snapshot_feature_vector,1,A,,1,snapshot_backed,mature,0.67,1.33,1,2,1.35,2,2,3,0,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.5,0.67,0.45,1,0,0,0,0,0,0,-0.17,0,0.61,0.61,0,0,0.2077,0.2281,0.5642,0.2188,0.5054,0.2758,0.462,0.0985,0.231,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577257,2026-08-13,"Europe - Conference League",H,pred_6e827a9d4ae4e22270,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.35,1,0.33,1.67,1.35,1.35,1.35,2,-0.33,0,-1242,0,0,1,0,0,0,0,1,0.24,-1,1,0.5,0.33,0.45,0.45,0,0,0,0,0,0,0.4,0,0.61,0.61,0,0,0.6709,0.1985,0.1306,0.0452,0.2737,0.681,0.423,0.0961,0,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577258,2026-08-13,"Europe - Conference League",D,pred_1cc6c473dcb7dd885a,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.67,2,1.67,1.33,3,1,1.35,2,-1,0,0,0,0,1,0,0,0,0,1,0.24,-1,1,1,0.67,1,0.45,0,0,0,0,0,0,-0.32,-0.49,0.61,0.71,-0.46,0,0.5207,0.2086,0.2708,0.2433,0.4305,0.3262,0.351,0.0758,0.26,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577259,2026-08-13,"Europe - Conference League",H,pred_a90c4cbdd1ae09d4ae,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.67,0.33,2.33,3,2,1,1.35,1,2,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.67,0.33,1,0.45,0,0,0,0,0,0,0.35,0.45,0.7,0.61,0.42,0,0.6213,0.2771,0.1015,0.5598,0.3398,0.1004,0.686,0.1927,0.833,0,0,1,0,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-sky-577260,2026-08-13,"Europe - Conference League",H,pred_335d770f6e3a497e0e,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,1.33,1.33,2,1.35,1,1,1,-0.33,0,0,0,0,1,0,0,0,0,1,0.24,1,1,0.33,0.33,0.45,0.45,0,0,0,0,0,0,0.41,-0.14,0.61,0.64,-0.11,0,0.5835,0.2517,0.1648,0.2139,0.4523,0.3337,0.499,0.1093,0.014,0,0,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803218,2026-08-14,"France - Ligue 2",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8165,0.1125,0.071,0.5285,0.3701,0.1014,0.402,0.372,0.232,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803219,2026-08-14,"France - Ligue 2",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0.305,0.311,0.0741,0.3084,0.6175,0.554,0.535,0.174,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803220,2026-08-14,"France - Ligue 2",D,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5108,0.2449,0.2443,0.2269,0.4746,0.2985,0.482,0.447,0.243,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803221,2026-08-14,"France - Ligue 2",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4958,0.319,0.1852,0.4152,0.4098,0.175,0.597,0.831,0.758,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803222,2026-08-14,"France - Ligue 2",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7306,0.1895,0.0799,0.569,0.339,0.092,0.521,0.717,0.569,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803223,2026-08-14,"France - Ligue 2",A,,review_prediction_fallback,0,A,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2147,0.2799,0.5054,0.1725,0.5009,0.3266,0.509,0.526,0.411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803224,2026-08-14,"France - Ligue 2",D,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5619,0.2168,0.2213,0.3789,0.4445,0.1766,0.484,0.461,0.393,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803225,2026-08-14,"France - Ligue 2",D,,review_prediction_fallback,0,A,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3609,0.1758,0.4633,0.1757,0.3893,0.435,0.31,0.227,0.431,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5803226,2026-08-14,"France - Ligue 2",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0.139,0.132,0.6366,0.2993,0.0641,0.451,0.5,0.572,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5832815,2026-08-14,"Netherlands - Eerste Divisie",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8959,0.078,0.0261,0.5214,0.3717,0.1069,0.464,0.421,0.001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5832816,2026-08-14,"Netherlands - Eerste Divisie",A,,review_prediction_fallback,0,A,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.1973,0.6267,0.1295,0.4044,0.4661,0.424,0.499,0.448,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5832817,2026-08-14,"Netherlands - Eerste Divisie",H,,review_prediction_fallback,0,A,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1718,0.1912,0.637,0.2358,0.5156,0.2486,0.413,0.392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5832818,2026-08-14,"Netherlands - Eerste Divisie",A,,review_prediction_fallback,0,A,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2602,0.2715,0.4682,0.183,0.4241,0.3929,0.49,0.625,0.593,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5832819,2026-08-14,"Netherlands - Eerste Divisie",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0.2162,0.0898,0.5847,0.3287,0.0866,0.481,0.669,0.7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5832820,2026-08-14,"Netherlands - Eerste Divisie",D,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6413,0.1997,0.1589,0.2131,0.4307,0.3562,0.413,0.374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5881637,2026-08-14,"Germany - Bundesliga",A,,review_prediction_fallback,0,D,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008,0.3336,0.2655,0.093,0.3481,0.5589,0.567,0.583,0.179,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5881641,2026-08-14,"Germany - Bundesliga",D,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7575,0.1809,0.0616,0.38,0.4483,0.1717,0.474,0.569,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5887599,2026-08-14,"Portugal - Liga Portugal",H,,review_prediction_fallback,0,H,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906,0.0726,0.0214,0.5921,0.3192,0.0888,0.517,0.523,0.163,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5888026,2026-08-14,"Portugal - Liga Portugal",H,,review_prediction_fallback,0,A,possible_post_match_overwrite,0.25,fallback_review,mature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3737,0.3114,0.3149,0,0,1,0.31,0.206,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5973858,2026-08-14,"World - Club Friendlies",A,pred_09e9c6bdb07d206b00,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.86,1.2,1,1.8,2,1.17,1,2.33,1.39,0,-111,0,0,1,0,0,0,0,0,0,0,1,0.57,0.7,0.83,0.83,0,0,0,0,0,0,0.47,0.52,0.75,0.64,0.52,0,0.8328,0.1102,0.057,0.374,0.4196,0.2064,0.31,0.0823,0,0,0,0,1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5973929,2026-08-14,"World - Club Friendlies",H,pred_9b6dbb9bff15f3e31f,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,2,2,0.67,2,2,0.67,2.25,2.5,0.53,1,-56,0,0,1,0,0,0,0,0,0,0,1,0.67,0.6,0.67,0.75,0,0,0,0,0,0,0.46,0.2,0.74,0.7,0.2,0,0.7542,0.1335,0.1123,0.3001,0.4277,0.2722,0.31,0.0692,0,0,0,0,1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ss-fotmob-5997768,2026-08-14,"World - Club Friendlies",H,pred_169a2609e861238143,snapshot_feature_vector,1,H,,1,snapshot_backed,mature,1.44,1.7,1.33,1.7,0.75,1,2.14,1.86,0.12,1,1764,0,0,1,0,0,0,0,0,0,0,1,0.56,0.6,0.25,0.86,0,0,0,0,0,0,-0.03,0.09,0.66,0.64,0.09,0,0.5338,0.2362,0.23,0.8073,0.1715,0.0212,0.345,0.0973,0.271,0,0,0,1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
